2015/04/06 00:01:15 [router.go:845] [D] | GET        | /                                        | 419.024ms        | match      | /                                        | 
2015/04/06 00:02:41 [router.go:845] [D] | GET        | /                                        | 91.0052ms        | match      | /                                        | 
2015/04/06 00:03:15 [router.go:845] [D] | GET        | /                                        | 107.0061ms       | match      | /                                        | 
2015/04/06 00:04:46 [router.go:845] [D] | GET        | /                                        | 16.001ms         | match      | /                                        | 
2015/04/06 00:14:49 [router.go:845] [D] | GET        | /                                        | 45.0026ms        | match      | /                                        | 
2015/04/06 00:15:18 [router.go:845] [D] | GET        | /                                        | 44.0025ms        | match      | /                                        | 
2015/04/06 00:16:23 [router.go:845] [D] | GET        | /                                        | 429.0245ms       | match      | /                                        | 
2015/04/06 00:16:56 [router.go:845] [D] | GET        | /                                        | 53.003ms         | match      | /                                        | 
2015/04/06 00:17:42 [router.go:845] [D] | GET        | /                                        | 31.0018ms        | match      | /                                        | 
2015/04/06 00:21:40 [router.go:845] [D] | GET        | /                                        | 274.0156ms       | match      | /                                        | 
2015/04/06 00:22:29 [router.go:845] [D] | GET        | /                                        | 576.033ms        | match      | /                                        | 
2015/04/06 00:24:49 [router.go:845] [D] | GET        | /                                        | 696.0398ms       | match      | /                                        | 
2015/04/06 00:25:13 [router.go:845] [D] | GET        | /                                        | 536.0307ms       | match      | /                                        | 
2015/04/06 00:25:25 [router.go:845] [D] | GET        | /                                        | 134.0076ms       | match      | /                                        | 
2015/04/06 00:28:30 [router.go:845] [D] | GET        | /                                        | 81.0046ms        | match      | /                                        | 
2015/04/06 00:28:54 [router.go:845] [D] | GET        | /                                        | 16.0009ms        | match      | /                                        | 
2015/04/06 00:32:22 [router.go:845] [D] | GET        | /                                        | 119.0068ms       | match      | /                                        | 
2015/04/06 00:32:44 [router.go:845] [D] | GET        | /                                        | 126.0072ms       | match      | /                                        | 
2015/04/06 00:33:31 [router.go:845] [D] | GET        | /                                        | 85.0048ms        | match      | /                                        | 
2015/04/06 00:35:38 [router.go:845] [D] | GET        | /                                        | 136.0078ms       | match      | /                                        | 
2015/04/06 00:36:59 [router.go:845] [D] | GET        | /                                        | 39.0022ms        | match      | /                                        | 
2015/04/06 00:38:32 [router.go:845] [D] | GET        | /                                        | 37.0021ms        | match      | /                                        | 
2015/04/06 00:38:48 [router.go:845] [D] | GET        | /                                        | 35.002ms         | match      | /                                        | 
2015/04/06 00:39:06 [router.go:845] [D] | GET        | /                                        | 40.0023ms        | match      | /                                        | 
2015/04/06 00:42:00 [router.go:845] [D] | GET        | /                                        | 37.0021ms        | match      | /                                        | 
2015/04/06 00:42:37 [router.go:845] [D] | GET        | /                                        | 263.015ms        | match      | /                                        | 
2015/04/06 00:47:25 [router.go:845] [D] | GET        | /                                        | 49.0028ms        | match      | /                                        | 
2015/04/06 00:48:25 [router.go:845] [D] | GET        | /                                        | 75.0043ms        | match      | /                                        | 
2015/04/06 00:57:38 [router.go:845] [D] | GET        | /                                        | 38.0021ms        | match      | /                                        | 
2015/04/06 01:01:05 [router.go:845] [D] | GET        | /                                        | 53.003ms         | match      | /                                        | 
2015/04/06 01:01:18 [router.go:845] [D] | GET        | /                                        | 28.0016ms        | match      | /                                        | 
2015/04/06 01:04:14 [router.go:845] [D] | GET        | /                                        | 16.0009ms        | match      | /                                        | 
2015/04/06 01:12:43 [router.go:845] [D] | GET        | /                                        | 112.0064ms       | match      | /                                        | 
2015/04/06 01:16:18 [router.go:845] [D] | GET        | /                                        | 83.0048ms        | match      | /                                        | 
2015/04/06 01:18:09 [router.go:845] [D] | GET        | /                                        | 97.0056ms        | match      | /                                        | 
2015/04/06 01:19:15 [router.go:845] [D] | GET        | /                                        | 174.0099ms       | match      | /                                        | 
2015/04/06 01:20:52 [router.go:845] [D] | GET        | /                                        | 106.0061ms       | match      | /                                        | 
2015/04/06 01:21:38 [router.go:845] [D] | GET        | /                                        | 84.0048ms        | match      | /                                        | 
2015/04/06 01:22:57 [router.go:845] [D] | GET        | /                                        | 41.0023ms        | match      | /                                        | 
2015/04/06 01:27:13 [router.go:845] [D] | GET        | /                                        | 157.009ms        | match      | /                                        | 
2015/04/06 01:30:40 [router.go:845] [D] | GET        | /                                        | 102.0059ms       | match      | /                                        | 
2015/04/06 01:31:18 [router.go:845] [D] | GET        | /                                        | 30.0017ms        | match      | /                                        | 
2015/04/06 01:37:59 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/06 01:37:59 [app.go:96] [I] http server Running on :8080
2015/04/06 01:38:03 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/06 01:38:03 [app.go:96] [I] http server Running on :8080
2015/04/06 01:38:43 [log.go:108] [D] Loading language: en-US 
2015/04/06 01:38:43 [log.go:108] [D] Loading language: zh-CN 
2015/04/06 01:38:43 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/06 01:38:43 [app.go:96] [I] http server Running on :8080
2015/04/06 01:38:50 [log.go:108] [D] Loading language: en-US 
2015/04/06 01:38:50 [log.go:108] [D] Loading language: zh-CN 
2015/04/06 01:38:50 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/06 01:38:50 [app.go:96] [I] http server Running on :8080
2015/04/06 01:39:15 [log.go:108] [D] Loading language: en-US 
2015/04/06 01:39:15 [log.go:108] [D] Loading language: zh-CN 
2015/04/06 01:39:15 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/06 01:39:15 [app.go:96] [I] http server Running on :8080
2015/04/06 01:39:32 [router.go:845] [D] | GET        | /brandshow                               | 151.0087ms       | match      | /brandshow                               | 
2015/04/06 01:39:32 [router.go:845] [D] | GET        | /img/brand/6/logo.png                    | 37.0021ms        | notmatch   | 
2015/04/23 15:04:53 [router.go:845] [D] | GET        | /                                        | 22.0013ms        | match      | /                                        | 
2015/04/23 15:05:21 [router.go:845] [D] | GET        | /                                        | 12.0007ms        | match      | /                                        | 
2015/04/23 15:05:41 [router.go:845] [D] | GET        | /                                        | 22.0013ms        | match      | /                                        | 
2015/04/23 15:05:58 [router.go:845] [D] | GET        | /                                        | 21.0012ms        | match      | /                                        | 
2015/04/23 15:08:01 [router.go:845] [D] | GET        | /                                        | 20.0011ms        | match      | /                                        | 
2015/04/23 15:09:11 [router.go:845] [D] | GET        | /                                        | 23.0013ms        | match      | /                                        | 
2015/04/23 15:11:48 [router.go:845] [D] | GET        | /                                        | 20.0012ms        | match      | /                                        | 
2015/04/23 15:15:10 [router.go:845] [D] | GET        | /                                        | 22.0013ms        | match      | /                                        | 
2015/04/23 15:17:14 [router.go:845] [D] | GET        | /                                        | 12.0007ms        | match      | /                                        | 
2015/04/23 15:20:36 [router.go:845] [D] | GET        | /                                        | 21.0012ms        | match      | /                                        | 
2015/04/23 15:21:18 [router.go:845] [D] | GET        | /                                        | 21.0012ms        | match      | /                                        | 
2015/04/23 15:21:49 [router.go:845] [D] | GET        | /                                        | 23.0013ms        | match      | /                                        | 
2015/04/23 15:22:54 [router.go:845] [D] | GET        | /                                        | 24.0013ms        | match      | /                                        | 
2015/04/23 15:26:14 [router.go:845] [D] | GET        | /                                        | 22.0013ms        | match      | /                                        | 
2015/04/23 15:27:23 [router.go:845] [D] | GET        | /                                        | 23.0013ms        | match      | /                                        | 
2015/04/23 15:32:22 [router.go:845] [D] | GET        | /                                        | 12.0007ms        | match      | /                                        | 
2015/04/23 15:36:39 [router.go:845] [D] | GET        | /                                        | 23.0013ms        | match      | /                                        | 
2015/04/23 15:37:56 [router.go:845] [D] | GET        | /                                        | 21.0012ms        | match      | /                                        | 
2015/04/23 15:38:10 [router.go:845] [D] | GET        | /                                        | 23.0013ms        | match      | /                                        | 
2015/04/23 15:38:37 [router.go:845] [D] | GET        | /                                        | 22.0012ms        | match      | /                                        | 
2015/04/23 15:41:39 [router.go:845] [D] | GET        | /                                        | 21.0012ms        | match      | /                                        | 
2015/04/23 15:42:06 [router.go:845] [D] | GET        | /                                        | 22.0012ms        | match      | /                                        | 
2015/04/23 15:43:31 [router.go:845] [D] | GET        | /                                        | 34.0019ms        | match      | /                                        | 
2015/04/23 15:43:45 [router.go:845] [D] | GET        | /                                        | 23.0014ms        | match      | /                                        | 
2015/04/23 15:44:01 [router.go:845] [D] | GET        | /xiangmu                                 | 36.0021ms        | notmatch   | 
2015/04/23 15:44:42 [router.go:845] [D] | GET        | /                                        | 23.0013ms        | match      | /                                        | 
2015/04/23 16:03:16 [router.go:845] [D] | GET        | /                                        | 13.0007ms        | match      | /                                        | 
2015/04/23 16:05:36 [router.go:845] [D] | GET        | /                                        | 24.0014ms        | match      | /                                        | 
2015/04/23 16:08:15 [router.go:845] [D] | GET        | /                                        | 21.0012ms        | match      | /                                        | 
2015/04/23 16:08:29 [router.go:845] [D] | GET        | /                                        | 47.0027ms        | match      | /                                        | 
2015/04/23 16:08:31 [router.go:845] [D] | GET        | /                                        | 21.0012ms        | match      | /                                        | 
2015/04/23 16:08:32 [router.go:845] [D] | GET        | /                                        | 25.0014ms        | match      | /                                        | 
2015/04/23 16:08:41 [router.go:845] [D] | GET        | /                                        | 23.0013ms        | match      | /                                        | 
2015/04/23 16:10:37 [router.go:845] [D] | GET        | /                                        | 24.0014ms        | match      | /                                        | 
2015/04/23 16:11:43 [router.go:845] [D] | GET        | /                                        | 16.0009ms        | match      | /                                        | 
2015/04/23 16:12:07 [router.go:845] [D] | GET        | /                                        | 23.0013ms        | match      | /                                        | 
2015/04/23 16:12:09 [router.go:845] [D] | GET        | /                                        | 22.0013ms        | match      | /                                        | 
2015/04/23 16:16:06 [router.go:845] [D] | GET        | /                                        | 20.0011ms        | match      | /                                        | 
2015/04/23 16:23:31 [router.go:845] [D] | GET        | /                                        | 26.0015ms        | match      | /                                        | 
2015/04/23 16:24:39 [router.go:845] [D] | GET        | /                                        | 28.0016ms        | match      | /                                        | 
2015/04/23 16:50:51 [router.go:845] [D] | GET        | /                                        | 28.0016ms        | match      | /                                        | 
2015/04/23 16:50:57 [router.go:845] [D] | GET        | /login                                   | 8.0005ms         | notmatch   | 
2015/04/23 16:51:19 [router.go:845] [D] | GET        | /                                        | 25.0014ms        | match      | /                                        | 
2015/04/23 16:51:22 [router.go:845] [D] | GET        | /                                        | 26.0015ms        | match      | /                                        | 
2015/04/23 16:52:39 [router.go:845] [D] | GET        | /                                        | 26.0015ms        | match      | /                                        | 
2015/04/23 16:54:08 [router.go:845] [D] | GET        | /                                        | 15.0009ms        | match      | /                                        | 
2015/04/23 17:08:49 [router.go:845] [D] | GET        | /                                        | 24.0014ms        | match      | /                                        | 
2015/04/23 17:14:02 [router.go:845] [D] | GET        | /                                        | 26.0015ms        | match      | /                                        | 
2015/04/23 17:18:03 [router.go:845] [D] | GET        | /                                        | 27.0015ms        | match      | /                                        | 
2015/04/23 17:19:39 [router.go:845] [D] | GET        | /                                        | 15.0009ms        | match      | /                                        | 
2015/04/23 17:23:07 [router.go:845] [D] | GET        | /                                        | 36.002ms         | match      | /                                        | 
2015/04/23 17:24:53 [router.go:845] [D] | GET        | /                                        | 18.001ms         | match      | /                                        | 
2015/04/23 17:28:18 [router.go:845] [D] | GET        | /                                        | 24.0013ms        | match      | /                                        | 
2015/04/23 17:34:31 [router.go:845] [D] | GET        | /                                        | 22.0013ms        | match      | /                                        | 
2015/04/23 17:36:19 [router.go:845] [D] | GET        | /                                        | 20.0011ms        | match      | /                                        | 
2015/04/23 17:36:52 [router.go:845] [D] | GET        | /                                        | 26.0015ms        | match      | /                                        | 
2015/04/23 17:37:35 [router.go:845] [D] | GET        | /                                        | 26.0015ms        | match      | /                                        | 
2015/04/23 17:38:57 [router.go:845] [D] | GET        | /                                        | 27.0015ms        | match      | /                                        | 
2015/04/23 17:40:37 [router.go:845] [D] | GET        | /                                        | 27.0015ms        | match      | /                                        | 
2015/04/23 17:43:07 [router.go:845] [D] | GET        | /                                        | 24.0013ms        | match      | /                                        | 
2015/04/23 17:47:26 [router.go:845] [D] | GET        | /                                        | 21.0012ms        | match      | /                                        | 
2015/04/23 17:52:07 [router.go:845] [D] | GET        | /                                        | 24.0014ms        | match      | /                                        | 
2015/04/23 18:02:39 [router.go:845] [D] | GET        | /                                        | 26.0015ms        | match      | /                                        | 
2015/04/23 18:08:09 [router.go:845] [D] | GET        | /                                        | 26.0015ms        | match      | /                                        | 
2015/04/23 18:13:39 [router.go:845] [D] | GET        | /                                        | 15.0009ms        | match      | /                                        | 
2015/04/23 18:13:45 [router.go:845] [D] | GET        | /helper                                  | 1.0001ms         | notmatch   | 
2015/04/23 18:18:10 [router.go:845] [D] | GET        | /                                        | 15.0008ms        | match      | /                                        | 
2015/04/23 18:22:13 [router.go:845] [D] | GET        | /                                        | 13.0007ms        | match      | /                                        | 
2015/04/23 18:25:55 [router.go:845] [D] | GET        | /                                        | 23.0014ms        | match      | /                                        | 
2015/04/23 18:27:04 [router.go:845] [D] | GET        | /                                        | 26.0015ms        | match      | /                                        | 
2015/04/23 18:27:14 [router.go:845] [D] | GET        | /                                        | 26.0015ms        | match      | /                                        | 
2015/04/23 18:28:01 [router.go:845] [D] | GET        | /                                        | 26.0015ms        | match      | /                                        | 
2015/04/23 18:29:16 [router.go:845] [D] | GET        | /                                        | 27.0015ms        | match      | /                                        | 
2015/04/23 18:31:38 [router.go:845] [D] | GET        | /                                        | 15.0009ms        | match      | /                                        | 
2015/04/23 18:34:37 [router.go:845] [D] | GET        | /                                        | 22.0012ms        | match      | /                                        | 
2015/04/23 18:36:13 [router.go:845] [D] | GET        | /                                        | 26.0015ms        | match      | /                                        | 
2015/04/23 20:28:36 [log.go:108] [D] Loading language: en-US 
2015/04/23 20:28:36 [log.go:108] [D] Loading language: zh-CN 
2015/04/23 20:28:36 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/23 20:28:36 [app.go:96] [I] http server Running on :8088
2015/04/23 20:30:47 [log.go:108] [D] Loading language: en-US 
2015/04/23 20:30:47 [log.go:108] [D] Loading language: zh-CN 
2015/04/23 20:30:47 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/23 20:30:47 [app.go:96] [I] http server Running on :80
2015/04/23 20:31:14 [router.go:845] [D] | GET        | /                                        | 58.0033ms        | match      | /                                        | 
2015/04/23 20:36:57 [router.go:845] [D] | GET        | /                                        | 80.0046ms        | match      | /                                        | 
2015/04/23 20:37:55 [router.go:845] [D] | GET        | /                                        | 54.0031ms        | match      | /                                        | 
2015/04/23 20:40:57 [router.go:845] [D] | GET        | /                                        | 208.0119ms       | match      | /                                        | 
2015/04/23 20:41:37 [router.go:845] [D] | GET        | /                                        | 537.0307ms       | match      | /                                        | 
2015/04/23 20:42:45 [router.go:845] [D] | GET        | /                                        | 260.0149ms       | match      | /                                        | 
2015/04/23 21:36:11 [router.go:845] [D] | GET        | /                                        | 159.0091ms       | match      | /                                        | 
2015/04/23 21:36:51 [router.go:845] [D] | GET        | /                                        | 266.0152ms       | match      | /                                        | 
2015/04/23 21:52:14 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/23 21:52:14 [app.go:96] [I] http server Running on :80
2015/04/23 22:31:54 [router.go:845] [D] | GET        | /                                        | 105.006ms        | match      | /                                        | 
2015/04/23 22:46:30 [router.go:845] [D] | GET        | /                                        | 114.0065ms       | match      | /                                        | 
2015/04/23 22:46:43 [router.go:845] [D] | GET        | /                                        | 81.0046ms        | match      | /                                        | 
2015/04/24 10:45:32 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/24 10:45:35 [app.go:96] [I] http server Running on :80
2015/04/24 10:47:04 [router.go:845] [D] | GET        | /                                        | 19.0011ms        | match      | /                                        | 
2015/04/24 10:57:31 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/24 10:57:32 [app.go:96] [I] http server Running on :80
2015/04/24 10:59:44 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/24 10:59:44 [app.go:96] [I] http server Running on :80
2015/04/24 11:04:41 [router.go:845] [D] | GET        | /ifr_status/                             | 1ms              | notmatch   | 
2015/04/24 11:35:48 [router.go:845] [D] | GET        | /ifr_status/                             | 1.0001ms         | notmatch   | 
2015/04/24 11:47:35 [router.go:845] [D] | GET        | /                                        | 18.0011ms        | match      | /                                        | 
2015/04/24 11:51:19 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/24 11:51:19 [app.go:96] [I] http server Running on :80
2015/04/24 11:56:01 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/24 11:56:01 [app.go:96] [I] http server Running on :80
2015/04/24 12:05:48 [router.go:845] [D] | GET        | /ifr_status/                             | 2.0001ms         | notmatch   | 
2015/04/24 12:19:30 [router.go:845] [D] | GET        | /                                        | 24.0013ms        | match      | /                                        | 
2015/04/24 13:15:42 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/24 13:15:42 [app.go:96] [I] http server Running on :80
2015/04/24 14:15:07 [router.go:845] [D] | GET        | /                                        | 105.006ms        | match      | /                                        | 
2015/04/24 14:19:36 [router.go:845] [D] | GET        | /                                        | 30.0017ms        | match      | /                                        | 
2015/04/24 14:19:56 [router.go:845] [D] | GET        | /                                        | 23.0013ms        | match      | /                                        | 
2015/04/24 15:36:28 [router.go:845] [D] | GET        | /                                        | 219.0126ms       | match      | /                                        | 
2015/04/24 15:38:46 [router.go:845] [D] | GET        | /                                        | 61.0035ms        | match      | /                                        | 
2015/04/24 15:39:23 [router.go:845] [D] | GET        | /connect/wx_callback                     | 21.0012ms        | notmatch   | 
2015/04/24 15:40:45 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/24 15:40:46 [app.go:96] [I] http server Running on :80
2015/04/24 15:40:57 [router.go:876] [C] the request url is  /connect/wx_callback 
2015/04/24 15:40:57 [router.go:877] [C] Handler crashed with error interface conversion: interface is nil, not string 
2015/04/24 15:40:57 [router.go:883] [C] E:/Go/src/pkg/runtime/panic.c:248 
2015/04/24 15:40:57 [router.go:883] [C] C:/Users/999119~1/AppData/Local/Temp/1/makerelease561213055/go/src/pkg/runtime/iface.goc:292 
2015/04/24 15:40:57 [router.go:883] [C] C:/Users/999119~1/AppData/Local/Temp/1/makerelease561213055/go/src/pkg/runtime/iface.goc:280 
2015/04/24 15:40:57 [router.go:883] [C] G:/baiduyun/cloud/GoWalker/src/techbase/controllers/c_connect.go:57 
2015/04/24 15:40:57 [router.go:883] [C] E:/Go/src/pkg/runtime/asm_386.s:383 
2015/04/24 15:40:57 [router.go:883] [C] E:/Go/src/pkg/reflect/value.go:563 
2015/04/24 15:40:57 [router.go:883] [C] E:/Go/src/pkg/reflect/value.go:411 
2015/04/24 15:40:57 [router.go:883] [C] G:/baiduyun/cloud/GoWalker/src/github.com/astaxie/beego/router.go:794 
2015/04/24 15:40:57 [router.go:883] [C] E:/Go/src/pkg/net/http/server.go:1673 
2015/04/24 15:40:57 [router.go:883] [C] E:/Go/src/pkg/net/http/server.go:1174 
2015/04/24 15:40:57 [router.go:883] [C] E:/Go/src/pkg/runtime/proc.c:1445 
2015/04/24 15:41:16 [router.go:845] [D] | GET        | /                                        | 29.0016ms        | match      | /                                        | 
2015/04/24 15:41:33 [router.go:876] [C] the request url is  /connect/wx_callback 
2015/04/24 15:41:33 [router.go:877] [C] Handler crashed with error interface conversion: interface is nil, not string 
2015/04/24 15:41:33 [router.go:883] [C] E:/Go/src/pkg/runtime/panic.c:248 
2015/04/24 15:41:33 [router.go:883] [C] C:/Users/999119~1/AppData/Local/Temp/1/makerelease561213055/go/src/pkg/runtime/iface.goc:292 
2015/04/24 15:41:33 [router.go:883] [C] C:/Users/999119~1/AppData/Local/Temp/1/makerelease561213055/go/src/pkg/runtime/iface.goc:280 
2015/04/24 15:41:33 [router.go:883] [C] G:/baiduyun/cloud/GoWalker/src/techbase/controllers/c_connect.go:57 
2015/04/24 15:41:33 [router.go:883] [C] E:/Go/src/pkg/runtime/asm_386.s:383 
2015/04/24 15:41:33 [router.go:883] [C] E:/Go/src/pkg/reflect/value.go:563 
2015/04/24 15:41:33 [router.go:883] [C] E:/Go/src/pkg/reflect/value.go:411 
2015/04/24 15:41:33 [router.go:883] [C] G:/baiduyun/cloud/GoWalker/src/github.com/astaxie/beego/router.go:794 
2015/04/24 15:41:33 [router.go:883] [C] E:/Go/src/pkg/net/http/server.go:1673 
2015/04/24 15:41:33 [router.go:883] [C] E:/Go/src/pkg/net/http/server.go:1174 
2015/04/24 15:41:33 [router.go:883] [C] E:/Go/src/pkg/runtime/proc.c:1445 
2015/04/24 15:46:03 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/24 15:46:03 [app.go:96] [I] http server Running on :80
2015/04/24 15:50:04 [router.go:845] [D] | GET        | /                                        | 33.0019ms        | match      | /                                        | 
2015/04/24 15:50:22 [router.go:876] [C] the request url is  /connect/wx_callback 
2015/04/24 15:50:22 [router.go:877] [C] Handler crashed with error interface conversion: interface is nil, not string 
2015/04/24 15:50:22 [router.go:883] [C] E:/Go/src/pkg/runtime/panic.c:248 
2015/04/24 15:50:22 [router.go:883] [C] C:/Users/999119~1/AppData/Local/Temp/1/makerelease561213055/go/src/pkg/runtime/iface.goc:292 
2015/04/24 15:50:22 [router.go:883] [C] C:/Users/999119~1/AppData/Local/Temp/1/makerelease561213055/go/src/pkg/runtime/iface.goc:280 
2015/04/24 15:50:22 [router.go:883] [C] G:/baiduyun/cloud/GoWalker/src/techbase/controllers/c_connect.go:57 
2015/04/24 15:50:22 [router.go:883] [C] E:/Go/src/pkg/runtime/asm_386.s:383 
2015/04/24 15:50:22 [router.go:883] [C] E:/Go/src/pkg/reflect/value.go:563 
2015/04/24 15:50:22 [router.go:883] [C] E:/Go/src/pkg/reflect/value.go:411 
2015/04/24 15:50:22 [router.go:883] [C] G:/baiduyun/cloud/GoWalker/src/github.com/astaxie/beego/router.go:794 
2015/04/24 15:50:22 [router.go:883] [C] E:/Go/src/pkg/net/http/server.go:1673 
2015/04/24 15:50:22 [router.go:883] [C] E:/Go/src/pkg/net/http/server.go:1174 
2015/04/24 15:50:22 [router.go:883] [C] E:/Go/src/pkg/runtime/proc.c:1445 
2015/04/24 15:51:32 [router.go:845] [D] | GET        | /                                        | 32.0018ms        | match      | /                                        | 
2015/04/24 15:52:13 [router.go:845] [D] | GET        | /                                        | 33.0019ms        | match      | /                                        | 
2015/04/24 15:52:49 [router.go:845] [D] | GET        | /                                        | 33.0019ms        | match      | /                                        | 
2015/04/24 15:53:01 [router.go:845] [D] | GET        | /                                        | 33.0019ms        | match      | /                                        | 
2015/04/24 16:00:00 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/24 16:00:00 [app.go:96] [I] http server Running on :80
2015/04/24 16:55:21 [router.go:845] [D] | GET        | /                                        | 33.0019ms        | match      | /                                        | 
2015/04/24 16:57:38 [router.go:876] [C] the request url is  /connect/wx_callback 
2015/04/24 16:57:38 [router.go:877] [C] Handler crashed with error interface conversion: interface is nil, not string 
2015/04/24 16:57:38 [router.go:883] [C] E:/Go/src/pkg/runtime/panic.c:248 
2015/04/24 16:57:38 [router.go:883] [C] C:/Users/999119~1/AppData/Local/Temp/1/makerelease561213055/go/src/pkg/runtime/iface.goc:292 
2015/04/24 16:57:38 [router.go:883] [C] C:/Users/999119~1/AppData/Local/Temp/1/makerelease561213055/go/src/pkg/runtime/iface.goc:280 
2015/04/24 16:57:38 [router.go:883] [C] G:/baiduyun/cloud/GoWalker/src/techbase/controllers/c_connect.go:57 
2015/04/24 16:57:38 [router.go:883] [C] E:/Go/src/pkg/runtime/asm_386.s:383 
2015/04/24 16:57:38 [router.go:883] [C] E:/Go/src/pkg/reflect/value.go:563 
2015/04/24 16:57:38 [router.go:883] [C] E:/Go/src/pkg/reflect/value.go:411 
2015/04/24 16:57:38 [router.go:883] [C] G:/baiduyun/cloud/GoWalker/src/github.com/astaxie/beego/router.go:794 
2015/04/24 16:57:38 [router.go:883] [C] E:/Go/src/pkg/net/http/server.go:1673 
2015/04/24 16:57:38 [router.go:883] [C] E:/Go/src/pkg/net/http/server.go:1174 
2015/04/24 16:57:38 [router.go:883] [C] E:/Go/src/pkg/runtime/proc.c:1445 
2015/04/24 16:58:39 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/24 16:58:39 [app.go:96] [I] http server Running on :80
2015/04/24 16:59:03 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/24 16:59:03 [app.go:96] [I] http server Running on :80
2015/04/24 16:59:12 [router.go:845] [D] | GET        | /                                        | 35.002ms         | match      | /                                        | 
2015/04/24 16:59:27 [router.go:845] [D] | GET        | /connect/wx_callback                     | 1.0130579s       | match      | /connect/wx_callback/*                   | 
2015/04/24 16:59:27 [router.go:845] [D] | POST       | /signtrace                               | 1.0001ms         | notmatch   | 
2015/04/24 17:00:33 [router.go:845] [D] | GET        | /connect/wx_callback                     | 328.0188ms       | match      | /connect/wx_callback/*                   | 
2015/04/24 17:00:33 [log.go:108] [D] Connect/Connect_Error Info: 
2015/04/24 17:00:33 [router.go:876] [C] the request url is  /connect/connect_error 
2015/04/24 17:00:33 [router.go:877] [C] Handler crashed with error can't find templatefile in the path:connect/connect_error.tpl 
2015/04/24 17:00:33 [router.go:883] [C] E:/Go/src/pkg/runtime/panic.c:248 
2015/04/24 17:00:33 [router.go:883] [C] G:/baiduyun/cloud/GoWalker/src/github.com/astaxie/beego/controller.go:253 
2015/04/24 17:00:33 [router.go:883] [C] G:/baiduyun/cloud/GoWalker/src/github.com/astaxie/beego/controller.go:179 
2015/04/24 17:00:33 [router.go:883] [C] G:/baiduyun/cloud/GoWalker/src/github.com/astaxie/beego/router.go:801 
2015/04/24 17:00:33 [router.go:883] [C] E:/Go/src/pkg/net/http/server.go:1673 
2015/04/24 17:00:33 [router.go:883] [C] E:/Go/src/pkg/net/http/server.go:1174 
2015/04/24 17:00:33 [router.go:883] [C] E:/Go/src/pkg/runtime/proc.c:1445 
2015/04/24 17:00:46 [router.go:845] [D] | GET        | /                                        | 35.0021ms        | match      | /                                        | 
2015/04/24 17:01:04 [router.go:845] [D] | GET        | /connect/wx_callback                     | 359.0205ms       | match      | /connect/wx_callback/*                   | 
2015/04/24 17:01:04 [log.go:108] [D] Connect/SignTrace Info:创建新的账户 
2015/04/24 17:01:04 [router.go:845] [D] | POST       | /connect/signtrace                       | 261.0149ms       | match      | /connect/signtrace/*                     | 
2015/04/24 17:01:04 [router.go:845] [D] | GET        | /                                        | 28.0016ms        | match      | /                                        | 
2015/04/24 17:08:01 [router.go:845] [D] | GET        | /                                        | 28.0016ms        | match      | /                                        | 
2015/04/24 17:09:06 [main.go:16] [I] techbase 1.1.14.1105 
2015/04/24 17:09:06 [app.go:96] [I] http server Running on :80
2015/04/24 17:09:08 [router.go:845] [D] | GET        | /                                        | 31.0017ms        | match      | /                                        | 
2015/04/24 17:09:13 [router.go:845] [D] | GET        | /                                        | 29.0016ms        | match      | /                                        | 
2015/04/24 17:09:58 [router.go:845] [D] | GET        | /connect/wx_callback                     | 737.0422ms       | match      | /connect/wx_callback/*                   | 
2015/04/24 17:09:58 [log.go:108] [D] Connect/SignTrace Info:记录登录日志 
2015/04/24 17:09:58 [router.go:845] [D] | POST       | /connect/signtrace                       | 325.0186ms       | match      | /connect/signtrace/*                     | 
2015/04/24 17:09:58 [router.go:845] [D] | GET        | /                                        | 20.0012ms        | match      | /                                        | 
2015/04/24 17:09:58 [log.go:108] [D] Connect/SignTrace Info:记录登录日志 
2015/04/24 17:09:58 [router.go:845] [D] | POST       | /connect/signtrace                       | 283.0162ms       | match      | /connect/signtrace/*                     | 
2015/04/24 17:22:17 [router.go:845] [D] | GET        | /                                        | 27.0015ms        | match      | /                                        | 
2015/04/24 17:22:17 [log.go:108] [D] Connect/SignTrace Info:记录登录日志 
2015/04/24 17:22:18 [router.go:845] [D] | POST       | /connect/signtrace                       | 153.0087ms       | match      | /connect/signtrace/*                     | 
